booking_reference,booked_at,route_id,status,departure_date,departure_time,passengers,cancellation_reason,decline_reason,payment_type,operator_id,operator_name,total_price,paid_cost,distinct_route,line_id,is_refundable,is_supplier_api,online_cancel_timestamp,approved_timestamp,decline_timestamp
BW935383,2023-03-21,san-jose-to-managua,canceled,2023-04-01,1:00:00,2,,missing_info_from_client,credit card,60767f5eb4414200015d8291,Transporte del Sol,72.12,0,managua-to-san-jose,637c7ee812eb2634fa9c9f95,FALSE,FALSE,,2023-03-22 12:36:24.369000 UTC,2023-03-21 13:20:16.760000 UTC
BW936199,2023-03-21,colombo-to-ella,canceled,2023-04-07,9:45:00,1,online cancel - I was in an accident and can’t make this trip,,credit card,5fe45b5b7282a4000181cb83,Sri Lanka Railways,35.65,30,colombo-to-ella,6239cdcb890bb076971c74b8,TRUE,FALSE,2023-04-03 12:15:43.128000 UTC,2023-03-22 02:46:31.830000 UTC,
BW933977,2023-03-21,nuwara-eliya-to-ella,canceled,2023-04-10,12:30:00,12,online cancel - Not available,,credit card,5fe45b5b7282a4000181cb83,Sri Lanka Railways,226.9,0,ella-to-nuwara-eliya,61b99b9e65385722f0111bc7,TRUE,FALSE,2023-03-21 11:31:21.518000 UTC,,
BW936242,2023-03-21,nuwara-eliya-to-ella,canceled,2023-03-31,12:30:00,4,online cancel - unfortunately there no more tickets available,,paypal,5fe45b5b7282a4000181cb83,Sri Lanka Railways,51.9,0,ella-to-nuwara-eliya,61b99fe3e5d2d264d5a3b81f,TRUE,FALSE,2023-03-22 08:32:55.955000 UTC,,
BW933823,2023-03-21,montego-bay-to-negril,canceled,2023-03-22,12:00:00,1,,departure_does_not_exists,credit card,62e237eaee1c83060ee99755,Nexus Tours Jamaica,17.5,0,montego-bay-to-negril,62f1f5aab73c575a4483f18a,TRUE,FALSE,,,2023-03-21 22:27:14.084000 UTC
BW935747,2023-03-21,cancun-to-playa-del-carmen,approved,2023-04-07,10:31:00,2,online cancel - I didn't realize this was different option when I was trying to book to Cancun airport. This booking goes to Cancun bus terminal so I rebooked to airport so need to cancel this booking.,,credit card,5fcf5cfe10a630000181432b,ADO,30.41,22.52,cancun-to-playa-del-carmen,5fdf555155049b933447c505,FALSE,TRUE,2023-03-21 15:56:23.533000 UTC,2023-03-21 15:07:18.586000 UTC,
BW935454,2023-03-21,cancun-to-cancun,canceled,2023-03-23,20:00:00,1,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,61ae17602a54051f0b495219,Mexico Travel Solutions,7.5,0,cancun-to-cancun,61ae1923cb0e135c10dadc21,TRUE,FALSE,2023-03-21 14:39:19.360000 UTC,2023-03-21 14:18:14.188000 UTC,
BW934123,2023-03-21,isla-grande-rosario-islands-to-cartagena,canceled,2023-03-24,14:00:00,2,online cancel - My plans changed,,paypal,61de784579299e617a83291e,Juan Ballena,44.72,7.07,cartagena-to-isla-grande-rosario-islands,61de7ccb3d5468f20d271e6f,TRUE,FALSE,2023-03-21 02:45:34.926000 UTC,2023-03-21 02:40:40.201000 UTC,
BW933808,2023-03-21,agadir-to-marrakesh,canceled,2023-04-18,18:00:00,1,,departure_cancelled,credit card,62a83556dda77e671a6c98fa,Jana Viajes,10.81,0,agadir-to-marrakesh,62a8376815bd388ade1640bb,FALSE,FALSE,,,2023-04-17 10:19:02.916000 UTC
BW936068,2023-03-21,tangier-to-casablanca,canceled,2023-04-10,19:00:00,1,online cancel - My plans changed,,credit card,61e67b86458fbf5395718b11,ONCF Voyages,51.87,0,casablanca-to-tangier,62a37daf13be831b81ec588d,FALSE,FALSE,2023-03-22 17:56:43.346000 UTC,,
BW936060,2023-03-21,casablanca-to-tangier,canceled,2023-04-13,9:00:00,1,online cancel - My plans changed,,credit card,61e67b86458fbf5395718b11,ONCF Voyages,47.33,0,casablanca-to-tangier,62a37daf13be831b81ec588d,FALSE,FALSE,2023-03-22 19:52:43.782000 UTC,,
BW935073,2023-03-21,casablanca-to-fes-1,canceled,2023-03-25,11:30:00,2,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,61e67b86458fbf5395718b11,ONCF Voyages,57.01,0,casablanca-to-fes-1,61e68771310ef0cce81b9880,FALSE,FALSE,2023-03-21 10:31:09.419000 UTC,,
BW936050,2023-03-21,rabat-to-casablanca,canceled,2023-04-10,18:05:00,1,online cancel - My plans changed,,credit card,61e67b86458fbf5395718b11,ONCF Voyages,8.28,0,casablanca-to-rabat,63ca80ba0e3d5d309d2b61c1,FALSE,FALSE,2023-03-22 20:13:21.251000 UTC,,
BW935051,2023-03-21,sapa-to-hanoi,approved,2023-03-25,10:45:00,1,online cancel - My plans changed,,credit card,63379471e01fc555fa9fa969,Grouptour,21.39,16.41,hanoi-to-sapa,633b109fdfc154651689dd6d,FALSE,TRUE,2023-03-22 06:19:19.224000 UTC,2023-03-21 10:02:17.248000 UTC,
BW933878,2023-03-21,pattaya-to-bangkok,canceled,2023-03-22,7:30:00,1,online cancel - It takes too long to respond,,credit card,5adf10f7d494be00013a5aa0,Roong Reuang Coach,6.58,0,bangkok-to-pattaya,5a64b159aaa0ed0008a817f5,FALSE,TRUE,2023-03-21 03:54:17.119000 UTC,,
BW936053,2023-03-21,manuel-antonio-to-san-jose,approved,2023-03-23,12:15:00,2,,pickup_location_not_supported,credit card,6225ff8496e5ba242358c8ef,Easy Ride,104.4,82,manuel-antonio-to-san-jose,62270ced3ffaf8de92ba1626,TRUE,FALSE,,2023-03-22 16:03:32.510000 UTC,2023-03-21 17:39:38.564000 UTC
BW934116,2023-03-21,la-fortuna-to-monteverde,canceled,2023-04-04,14:00:00,2,online cancel - My plans changed,,credit card,6225ff8496e5ba242358c8ef,Easy Ride,91.9,0,la-fortuna-to-monteverde,627394a0334a83760cca5701,TRUE,FALSE,2023-03-26 13:00:56.162000 UTC,2023-03-21 16:32:34.328000 UTC,
BW934102,2023-03-21,la-fortuna-to-monteverde,canceled,2023-04-04,8:00:00,2,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,6225ff8496e5ba242358c8ef,Easy Ride,91.9,0,la-fortuna-to-monteverde,627394a0334a83760cca5701,TRUE,FALSE,2023-03-21 02:31:15.569000 UTC,,
BW934076,2023-03-21,tulum-to-cancun,canceled,2023-03-26,16:00:00,2,online cancel - The bus broke down and we would like a refund please.,,paypal,62430a0f4ec2bb667c2f445e,Chiquila Holbox Extreme,26.18,17.35,cancun-to-tulum,636a6a290ae58f85a93d931d,TRUE,TRUE,2023-03-26 19:00:24.453000 UTC,2023-03-21 02:14:38.672000 UTC,
BW935618,2023-03-21,bangkok-to-phuket,canceled,2023-04-02,19:00:00,1,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,62431e054ec2bb22ca2f445f,Montanatip Tour & Travel,33.05,24.92,bangkok-to-phuket,62dfb40951f2250fbde3a1fd,TRUE,FALSE,2023-04-02 00:29:38.778000 UTC,2023-03-22 00:22:10.610000 UTC,
BW934168,2023-03-21,puerto-viejo-de-talamanca-to-changuinola,canceled,2023-03-30,12:00:00,2,online cancel - My plans changed,,credit card,62a2331b6a9ce99396df2c7e,Travel Site,46.91,0.27,changuinola-to-puerto-viejo-de-talamanca,6387b53e4187b9e9172eef6c,TRUE,TRUE,2023-03-22 02:07:41.769000 UTC,2023-03-21 02:57:32.551000 UTC,
BW933858,2023-03-21,puerto-viejo-de-talamanca-to-changuinola,canceled,2023-03-29,8:00:00,3,online cancel - My plans changed,,credit card,62a2331b6a9ce99396df2c7e,Travel Site,69.4,0,changuinola-to-puerto-viejo-de-talamanca,6387b53e4187b9e9172eef6c,TRUE,TRUE,2023-03-25 21:52:02.082000 UTC,2023-03-20 23:41:56.057000 UTC,
BW935717,2023-03-21,marmaris-to-dalaman,canceled,2023-03-22,7:00:00,2,,fully_booked,credit card,62a8dcc3cfac124289f50f1a,724 Marmaris Transfer,22.58,0,dalaman-to-marmaris,62a8e5208e876393e694f297,TRUE,FALSE,,,2023-03-21 14:55:59.588000 UTC
BW935467,2023-03-21,naples-to-pompei,canceled,2023-04-08,12:00:00,7,online cancel - My plans changed,,credit card,62b19b2ccfac125ef6f50fa4,Easy Transfer,94.62,-1.14,naples-to-pompei,62b2a6ab0e8f0dbee47f42f3,TRUE,FALSE,2023-04-03 19:02:23.365000 UTC,2023-03-21 13:47:45.363000 UTC,
BW935019,2023-03-21,essaouira-to-marrakesh,approved,2023-03-23,17:00:00,2,,fully_booked,credit card,61e68adc8eb9d375acd24f97,CTM Bus,29.8,22.25,essaouira-to-marrakesh,62badede7d3987555f691ebc,FALSE,FALSE,,2023-03-22 13:03:58.325000 UTC,2023-03-21 10:01:01.166000 UTC
BW934886,2023-03-21,taba-to-nuweiba,canceled,2023-04-13,12:00:00,2,online cancel - My plans changed,,credit card,62f24f2420e45c6f976ab008,We Bus,30.75,0,nuweiba-to-taba,6352b71fd76cf35eeaae2880,TRUE,FALSE,2023-03-21 15:17:50.059000 UTC,2023-03-21 13:11:07.537000 UTC,
BW934723,2023-03-21,puerto-viejo-de-talamanca-to-bocas-del-toro-1,canceled,2023-04-07,11:50:00,3,online cancel - My plans changed,,credit card,635a18ade9e310c75dc3fe78,Caribe Extreme,139.18,0,bocas-del-toro-1-to-puerto-viejo-de-talamanca,635b6c5b78c4581169bd42e9,TRUE,FALSE,2023-03-23 14:33:02.772000 UTC,2023-03-21 07:36:47.501000 UTC,
BW935877,2023-03-21,tambor-beach-to-san-jose,canceled,2023-03-22,7:30:00,1,,fully_booked,credit card,63621749e9e310ba1cc3ff17,Costa Rica Green Airways,161.5,0,san-jose-to-tambor-beach,60e3151d3e1537062711a994,FALSE,FALSE,,,2023-03-21 19:20:40.418000 UTC
BW936340,2023-03-21,manila-to-manila,canceled,2023-04-14,17:00:00,2,online cancel - My plans changed,,credit card,63947ec5b877415c798ef0d7,EMRO Transport Services,82.56,-0.32,manila-to-manila,6389b312ebad5879f358392e,TRUE,FALSE,2023-03-22 02:11:13.766000 UTC,2023-03-21 21:48:13.879000 UTC,
BW936027,2023-03-21,paris-to-paris,canceled,2023-04-13,17:30:00,1,online cancel - I have booked for my son from Charles de Gaulle Airport to Orly Airport. He got contacted several times as if the booking was not clear. Strange,,credit card,63b50b2e65795e4da8988538,EasyTransfer24,75.47,-0.6,paris-to-paris,63b674b94c77275b8940e6dd,TRUE,FALSE,2023-03-23 15:22:39.070000 UTC,2023-03-21 20:40:45.541000 UTC,
BW934438,2023-03-21,koh-phi-phi-to-krabi,canceled,2023-03-25,13:30:00,1,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,63d3a1f66bd0a1867f03b31f,Urip Travel,12.95,0.01,koh-phi-phi-to-krabi,63d3aa7638a9ddfa9041aa51,TRUE,FALSE,2023-03-21 06:40:03.943000 UTC,2023-03-21 06:39:09.139000 UTC,
BW935718,2023-03-21,playa-venao-to-boquete,canceled,2023-05-16,8:30:00,1,online cancel - Vacation cancelled,,credit card,63ebbc306bd0a185da03b68e,My Pink Bus,66.11,0.64,boquete-to-playa-venao,63ee1f6d9d5800b35444cce7,TRUE,TRUE,2023-04-03 16:01:15.670000 UTC,2023-03-21 14:47:47.890000 UTC,
BW935997,2023-03-21,marrakesh-to-essaouira,canceled,2023-03-22,8:30:00,2,,supplier_unresponsive,credit card,63fcf90426730c589e581ad0,Morocco Transporto,66.1,0,essaouira-to-marrakesh,63fcfe03f9decd2cc99c8d94,TRUE,FALSE,,,2023-03-22 08:23:18.226000 UTC
BW936183,2023-03-21,nevsehir-to-goreme,canceled,2023-05-11,11:00:00,2,online cancel - The airline changed our departure time.,,paypal,6409149a04b7d7809333fcb7,Helios Transfer,18.86,-0.33,goreme-to-nevsehir,640925eaf1171c04144bf6a8,TRUE,FALSE,2023-04-15 17:21:47.074000 UTC,2023-03-22 02:59:24.618000 UTC,
BW936188,2023-03-21,goreme-to-nevsehir,canceled,2023-05-14,5:00:00,2,online cancel - The airline change our departure time,,paypal,6409149a04b7d7809333fcb7,Helios Transfer,18.86,-0.33,goreme-to-nevsehir,640925eaf1171c04144bf6a8,TRUE,FALSE,2023-04-15 17:35:58.098000 UTC,2023-03-22 02:57:48.016000 UTC,
BW949384,2023-03-26,dubrovnik-to-split,canceled,2023-05-03,16:15:00,1,online cancel - My plans changed,,paypal,5936a4d3f8b37200073a0cf1,Krilo (Kapetan Luka),59.39,0,dubrovnik-to-split,5b7972d279c7ae437308ffc6,TRUE,TRUE,2023-03-27 03:09:45.493000 UTC,2023-03-26 19:05:15.407000 UTC,
BW947244,2023-03-26,dubrovnik-to-hvar,canceled,2023-07-23,16:15:00,2,online cancel - My plans changed,,credit card,5936a4d3f8b37200073a0cf1,Krilo (Kapetan Luka),116.88,-2.45,dubrovnik-to-hvar,5b61dccd815c397f262d1c3b,TRUE,TRUE,2023-05-09 03:14:45.223000 UTC,2023-03-26 03:25:24.181000 UTC,
BW947414,2023-03-26,dubrovnik-to-hvar,canceled,2023-06-06,16:15:00,2,online cancel - My plans changed,,credit card,5936a4d3f8b37200073a0cf1,Krilo (Kapetan Luka),116.88,-0.62,dubrovnik-to-hvar,5b61dccd815c397f262d1c3b,TRUE,TRUE,2023-05-18 06:39:05.981000 UTC,2023-03-26 04:39:22.422000 UTC,
BW946783,2023-03-26,sapa-to-ninh-binh,canceled,2023-04-11,7:00:00,2,online cancel - My plans changed,,credit card,5a69cc832241b10005c277c1,The Long Travel,32.09,-0.01,ninh-binh-to-sapa,5d89c2e4bf7f4c154e85b0a5,TRUE,FALSE,2023-03-29 19:01:05.687000 UTC,2023-03-26 04:50:24.069000 UTC,
BW946858,2023-03-26,ninh-binh-to-hai-phong,canceled,2023-05-06,6:30:00,2,online cancel - My plans changed,,credit card,5a69cc832241b10005c277c1,The Long Travel,66.92,0.08,hai-phong-to-ninh-binh,5ea19f33c72caa83917265bd,TRUE,FALSE,2023-04-24 01:08:04.884000 UTC,2023-04-06 02:27:31.907000 UTC,
BW948995,2023-03-26,ninh-binh-to-hoi-an,canceled,2023-05-01,20:30:00,2,,fully_booked,credit card,5a69cc832241b10005c277c1,The Long Travel,42.7,0,hoi-an-to-ninh-binh,5b18fc628836ae00015b20c5,TRUE,FALSE,,,2023-04-06 02:18:33.835000 UTC
BW947464,2023-03-26,ninh-binh-to-cat-ba-island,canceled,2023-03-28,13:45:00,2,online cancel - My plans changed,,credit card,5a97d826a9fc2a0001d3f156,Daiichi Travel,18.5,11.85,cat-ba-island-to-ninh-binh,5ac5e16f74306c0001623cde,TRUE,FALSE,2023-03-27 07:16:26.985000 UTC,2023-03-26 05:02:00.704000 UTC,
BW948263,2023-03-26,da-nang-to-hoi-an,canceled,2023-03-30,11:30:00,2,online cancel - My plans changed,other,credit card,5b03e6fab30fdb0001f3c69a,Barri Ann Travel,16.18,10.2,da-nang-to-hoi-an,62a814978e8763715b667a96,TRUE,FALSE,2023-03-30 03:42:59.308000 UTC,2023-03-27 13:47:20.678000 UTC,2023-03-27 02:04:46.568000 UTC
BW948465,2023-03-26,cebu-to-moalboal-cebu,canceled,2023-03-31,3:30:00,2,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5af4046753aecc000146e084,Cebu Trip Rent A Car,79.51,0,cebu-to-moalboal-cebu,5eaac908df3bae9a6228b196,TRUE,FALSE,2023-03-26 12:49:09.065000 UTC,,
BW946763,2023-03-26,ninh-binh-to-hanoi,canceled,2023-04-14,5:30:00,2,online cancel - My plans changed,,credit card,5afbde1eb30fdb0001f3c665,Khanh An Limousine,38.57,-0.01,hanoi-to-ninh-binh,5b869eb721c90a04703a0848,TRUE,FALSE,2023-03-29 19:02:23.882000 UTC,2023-03-25 22:03:57.568000 UTC,
BW948368,2023-03-26,koh-tao-to-phuket,canceled,2023-03-27,21:00:00,2,,fully_booked,credit card,5b068517df3f6d0001d6b4d1,Fame Tours & Services,82.4,0,koh-tao-to-phuket,5b0bdb5c803c1c0001ca2142,TRUE,FALSE,,,2023-03-26 13:35:18.901000 UTC
BW948227,2023-03-26,koh-tao-to-suratthani,canceled,2023-03-27,21:00:00,1,,fully_booked,paypal,5b068517df3f6d0001d6b4d1,Fame Tours & Services,36.66,0,koh-tao-to-suratthani,5b0abf895a1282000135c78e,TRUE,FALSE,,,2023-03-26 13:35:41.892000 UTC
BW948475,2023-03-26,phuket-to-koh-phi-phi,canceled,2023-03-28,13:30:00,2,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5b165490b30fdb0001f3c707,Phi Phi Cruiser,26.48,0.01,koh-phi-phi-to-phuket,5b166e179e39480001be71a1,TRUE,FALSE,2023-03-26 13:01:09.877000 UTC,2023-03-26 12:51:24.957000 UTC,
BW948458,2023-03-26,koh-phi-phi-to-phuket,canceled,2023-04-24,14:30:00,3,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5b165490b30fdb0001f3c707,Phi Phi Cruiser,38.77,0.25,koh-phi-phi-to-phuket,5b166e179e39480001be71a1,TRUE,FALSE,2023-04-20 08:11:07.052000 UTC,2023-03-26 12:44:04.100000 UTC,
BW947152,2023-03-26,phuket-to-koh-phi-phi,canceled,2023-03-27,13:30:00,1,online cancel - My plans changed,,credit card,5b165490b30fdb0001f3c707,Phi Phi Cruiser,13.5,0,koh-phi-phi-to-phuket,5b166e179e39480001be71a1,TRUE,FALSE,2023-03-26 03:09:53.168000 UTC,2023-03-26 02:48:33.023000 UTC,
BW947980,2023-03-26,koh-phi-phi-to-phuket,canceled,2023-04-04,14:30:00,2,online cancel - My plans changed,,credit card,5b165490b30fdb0001f3c707,Phi Phi Cruiser,26.48,0.08,koh-phi-phi-to-phuket,5b166e179e39480001be71a1,TRUE,FALSE,2023-03-29 07:42:44.303000 UTC,2023-03-26 09:31:45.089000 UTC,
BW947430,2023-03-26,sapa-to-hanoi,canceled,2023-03-31,22:00:00,2,online cancel - My plans changed,,credit card,5b3b47a6df3f6d0001d6b654,Interbuslines,22.88,0.01,hanoi-to-sapa,5b3b5d8c5571a80001c06e82,TRUE,FALSE,2023-03-27 08:26:28.383000 UTC,2023-03-26 06:15:59.956000 UTC,
BW947087,2023-03-26,playa-del-carmen-to-cozumel,canceled,2023-03-27,11:00:00,2,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5bbf3b8372b33b0001ba50bf,Ultramar,28.6,0.01,cozumel-to-playa-del-carmen,5bbf5bd9d184bea1395f022b,TRUE,FALSE,2023-03-26 11:31:37.820000 UTC,,
BW948806,2023-03-26,playa-del-carmen-to-cozumel,canceled,2023-03-27,9:00:00,2,online cancel - Pas de confirmation de billets rapide,,credit card,5bbf3b8372b33b0001ba50bf,Ultramar,56.14,0.02,cozumel-to-playa-del-carmen,5bbf5bd9d184bea1395f022b,TRUE,FALSE,2023-03-26 17:19:24.567000 UTC,,
BW947090,2023-03-26,cozumel-to-playa-del-carmen,canceled,2023-03-27,16:00:00,2,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5bbf3b8372b33b0001ba50bf,Ultramar,28.6,0.01,cozumel-to-playa-del-carmen,5bbf5bd9d184bea1395f022b,TRUE,FALSE,2023-03-26 11:33:22.393000 UTC,,
BW948766,2023-03-26,cancun-to-isla-mujeres,canceled,2023-03-26,16:00:00,2,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5bbf3b8372b33b0001ba50bf,Ultramar,60.46,0,cancun-to-isla-mujeres,5bbf58ecc78741002a0d2e6f,TRUE,FALSE,2023-03-26 16:17:42.623000 UTC,,
BW949363,2023-03-26,cancun-to-isla-mujeres,canceled,2023-04-28,17:00:00,2,online cancel - My plans changed,,credit card,5bbf3b8372b33b0001ba50bf,Ultramar,60.46,-1.04,cancun-to-isla-mujeres,5bbf58ecc78741002a0d2e6f,TRUE,FALSE,2023-04-02 12:53:10.780000 UTC,2023-03-26 18:57:56.660000 UTC,
BW949167,2023-03-26,ollantaytambo-to-machu-picchu,approved,2023-04-24,7:45:00,2,,other,credit card,5c2a09431d46930001a8b7e2,Peru Rail,107.32,115.5,machu-picchu-to-ollantaytambo,5c2a28fa88554569baaef86c,FALSE,FALSE,,2023-04-10 01:58:56.671000 UTC,2023-03-26 21:47:33.013000 UTC
BW949161,2023-03-26,cat-ba-island-to-hanoi,canceled,2023-04-11,8:30:00,2,online cancel - Illness,,credit card,5c2a38831d46930001a8bc0e,Good Morning Cat Ba,24.34,-0.05,cat-ba-island-to-hanoi,5c2b276f669321448e6b0e13,TRUE,FALSE,2023-04-05 08:08:10.718000 UTC,2023-03-26 16:50:17.866000 UTC,
BW947475,2023-03-26,cat-ba-island-to-hanoi,canceled,2023-03-30,8:30:00,2,online cancel - My plans changed,,credit card,5c2a38831d46930001a8bc0e,Good Morning Cat Ba,24.35,0.01,cat-ba-island-to-hanoi,5c2b276f669321448e6b0e13,TRUE,FALSE,2023-03-27 07:14:59.682000 UTC,2023-03-26 05:07:16.079000 UTC,
BW947337,2023-03-26,hanoi-to-cat-ba-island,canceled,2023-03-27,14:00:00,2,online cancel - My plans changed,,digital wallet,5c2a38831d46930001a8bc0e,Good Morning Cat Ba,24.34,0,cat-ba-island-to-hanoi,5c2b276f669321448e6b0e13,TRUE,FALSE,2023-03-26 04:00:44.590000 UTC,2023-03-26 03:58:47.563000 UTC,
BW949112,2023-03-26,ninh-binh-to-cat-ba-island,canceled,2023-04-08,10:00:00,2,online cancel - Illness,,credit card,5c2a38831d46930001a8bc0e,Good Morning Cat Ba,27.42,-0.05,cat-ba-island-to-ninh-binh,5d4009aaa887dae60ac4d80d,TRUE,FALSE,2023-04-05 07:58:45.650000 UTC,2023-03-26 16:33:54.975000 UTC,
BW949406,2023-03-26,cebu-to-bohol,canceled,2023-04-30,6:00:00,3,"online cancel - Booking error (wrong date, departure time, etc.)",,credit card,5c6147b2967ae90001ca6702,OceanJet,52.3,0,bohol-to-cebu,5c614b18f754b7954230fc35,FALSE,FALSE,2023-03-26 19:26:52.577000 UTC,,
BW948615,2023-03-26,bohol-to-cebu,canceled,2023-04-02,15:20:00,4,online cancel - My plans changed,,credit card,5c6147b2967ae90001ca6702,OceanJet,102.74,0,bohol-to-cebu,5c6149886989c7637e9e706a,FALSE,FALSE,2023-03-27 02:53:46.784000 UTC,,
BW948160,2023-03-26,puerto-princesa-to-el-nido,canceled,2023-03-28,15:30:00,1,online cancel - My plans changed,,credit card,5c6a818f96280f00014a162a,Eulen Joy Express,15.07,0,el-nido-to-puerto-princesa,5c73b2edccbc4a143c1106b8,TRUE,FALSE,2023-03-27 07:11:36.001000 UTC,2023-03-26 10:48:14.060000 UTC,
BW947068,2023-03-26,cusco-to-arequipa,canceled,2023-03-27,20:30:00,1,,departure_does_not_exists,credit card,5c7d30076c4358000149c808,Cruz del Sur,26.41,0,arequipa-to-cusco,61d57203e88fd0641ef905de,TRUE,FALSE,,,2023-03-26 13:17:16.762000 UTC
BW948866,2023-03-26,ao-nang-to-phuket,canceled,2023-03-27,11:00:00,1,"online cancel - Booking error (wrong date, departure time, etc.)",,digital wallet,5c98815f10b9540001b7dac3,Green Planet Speed Boat,38.49,0,ao-nang-to-phuket,5c988f8a2b61ac7259f645c0,TRUE,FALSE,2023-03-26 15:25:54.952000 UTC,,
BW948184,2023-03-26,ho-chi-minh-city-saigon-to-da-nang,approved,2023-04-01,17:00:00,1,,fully_booked,credit card,5d381cde2eb77d00012cc637,Futa Bus,23.73,16.8,da-nang-to-ho-chi-minh-city-saigon,5da6ffac801d2e17e6d8a8d4,TRUE,FALSE,,2023-03-28 03:36:29.318000 UTC,2023-03-27 09:57:07.411000 UTC
BW948418,2023-03-26,da-lat-to-da-nang,canceled,2023-03-29,15:00:00,2,online cancel - My plans changed,,credit card,5d381cde2eb77d00012cc637,Futa Bus,35.14,28.91,da-lat-to-da-nang,5dd554ff757f160bcd9c5eb2,TRUE,FALSE,2023-03-28 15:58:36.780000 UTC,2023-03-27 08:06:52.007000 UTC,
BW948208,2023-03-26,padang-bai-bali-to-gili-trawangan-island-lombok,canceled,2023-06-28,10:30:00,4,online cancel - My plans changed,,credit card,5d46d0cf8010450001f5b717,Eka Jaya Fast Boat,101.61,72.53,gili-trawangan-island-lombok-to-padang-bai-bali,61d45c74b7126015443b20b5,FALSE,FALSE,2023-06-25 07:09:30.711000 UTC,2023-03-26 11:04:26.344000 UTC,
BW948927,2023-03-26,chiang-mai-to-pai,canceled,2023-03-30,12:31:00,2,"online cancel - Booking error (wrong date, departure time, etc.)",,digital wallet,5dbaf8889896c70001a730e1,Aya Service,14.04,0,chiang-mai-to-pai,5dbb00400b3c7d006b286b8b,FALSE,FALSE,2023-03-26 15:41:24.254000 UTC,,
BW947730,2023-03-26,ao-nang-to-koh-phi-phi,canceled,2023-03-28,11:40:00,4,online cancel - My plans changed,,paypal,5dc00d359896c70001a7f902,Koh Yao Sun Smile,95.64,81.97,ao-nang-to-koh-phi-phi,5dc02a84bda41bb4403c363b,TRUE,FALSE,2023-03-27 06:34:56.962000 UTC,2023-03-26 07:16:45.930000 UTC,
BW947784,2023-03-26,mengwi-bali-to-malang-east-java,canceled,2023-05-12,18:30:00,2,,fully_booked,credit card,5dd262119896c70001abb067,Malang Indah Transindo,32.2,0,malang-east-java-to-mengwi-bali,5dd28014be9afec93fcb61ca,FALSE,FALSE,,,2023-03-26 07:58:51.289000 UTC
BW947309,2023-03-26,hue-to-da-nang,canceled,2023-03-27,12:00:00,2,,fully_booked,paypal,5dd4104533a9cf00019bb0e2,Hoang Duc Limousine,21.8,0,da-nang-to-hue,5dd41912810546860b94ffa7,TRUE,FALSE,,,2023-03-26 04:57:47.953000 UTC
BW948334,2023-03-26,hue-to-da-nang,canceled,2023-03-27,17:30:00,1,,fully_booked,paypal,5dd4104533a9cf00019bb0e2,Hoang Duc Limousine,11.85,0,da-nang-to-hue,5dd41912810546860b94ffa7,TRUE,FALSE,,,2023-03-26 14:28:54.286000 UTC
BW946974,2023-03-26,hue-to-da-nang,approved,2023-03-27,10:30:00,2,,fully_booked,credit card,5dd4104533a9cf00019bb0e2,Hoang Duc Limousine,20.8,14.22,da-nang-to-hue,5dd41912810546860b94ffa7,TRUE,FALSE,,2023-03-26 02:11:54.380000 UTC,2023-03-26 01:24:03.438000 UTC
